event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2456,"20 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","HMI: Muslim Students Association; Muslim Group (Indonesia); Students (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 20 May 2015, around 2,000 students, including some members of HMI: Islamic Students Association, held a demonstration in front of the presidential palace in Central Jakarta City, Jakarta province. They burned a tire and destroyed the fence across the palace, intervened by the police.",0,"crowd size=around 2,000",1663790297
IDN2449,"19 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra","Deli Serdang","Lubuk Pakam","Lubuk Pakam",3.5592,98.8733,1,Tribunnews,National,"On 19 May 2015, thousands of labourers held a peaceful protest in Lubuk Pakam district, Deli Serdang regency, North Sumatra province, opposing the factory plan on employee outsourcing.",0,"crowd size=thousands",1649355998
IDN2450,"19 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Aceh Singkil",Singkil,Singkil,2.2874,97.7884,1,Tribunnews,National,"On 19 May 2015, thousands of people held a peaceful protest in Singkil district, Aceh Singkil regency, Aceh province, province, demanding the president catch crocodiles that were roaming around Singkil district.",0,"crowd size=thousands",1649355998
IDN319,"19 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Labor Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Mimika,Tembagapura,Tembagapura,-4.1424,137.09,1,"Radio New Zealand",International,"On 19 May 2015, Indonesian police have arrested 12 miners and 17 citizens after a road blockade at the Freeport mine in Tembagapura district (Mimika regency, Papua province). Their road blockade protest has been linked to recent industrial action over which they are requesting Freeport go to arbitration.",0,"crowd size=29",1657632894
IDN318,"17 May 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)","Civilians (Indonesia)",1,15,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara","West Sumbawa",Taliwang,Taliwang,-8.7449,116.8532,1,"Jakarta Post",National,"On 17 May 2015, an angry mob burned down a traffic police post at the Sebok crossroads in Taliwang district, West Sumbawa, West Nusa Tenggara (NTB). The mob was also involved in a brawl with the West Sumbawa Police and the NTB Police's mobile brigade (Brimob), injuring a police officer and five civilians, the latter of which were shot with rubber bullets.",0,,1651182397
IDN2447,"15 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Sorong,"Sorong Manoi",Sorong,-0.8795,131.261,1,HumanRightsPapua,Other,"On 15 May 2015, a demonstration was held against the palm oil plantation company PT Permata Putera Mandiri in Sorong city, West Papua province, when police arbitrarily arrested 2 demonstrators.",0,"crowd size=no report",1618531550
IDN2448,"15 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Iwaro Tribal Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Sorong,"Sorong Manoi",Sorong,-0.8795,131.261,1,HumanRightsPapua,Other,"On 15 May 2015, the Iwaro ethnic group staged a demonstration in Sorong city, West Papua province, against the presence of two new palm oil plantations on their communal land. Dozens of demonstrators were arrested and most were released the next day.",0,"crowd size=dozens",1649188060
IDN2446,"13 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); PMII: Indonesian Islamic Student Movement; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jambi,Jambi,Jelutung,Jambi,-1.6,103.6166,1,Tribunnews,National,"On 13 May 2015, dozens of students, including some members of PMII: Indonesian Islamic Student Movement, held a peaceful protest in Jambi city, Jambi province, opposing the ideology of Islamic State.",0,"crowd size=dozens",1649355998
IDN2445,"12 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Labor Group (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Tempo,National,"On 12 May 2015, hundreds of public transportation drivers blockaded a road in Surabaya city, East Java province. The cause of the demonstration was unclear.",0,"crowd size=hundreds",1649355998
IDN317,"12 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Nusa Tenggara",Kupang,Oebobo,Kupang,-10.1708,123.6069,1,"Jakarta Post",National,"On 12 May 2015, students and residents in Kupang city, East Nusa Tenggara (NTT), grouped under the National Alliance (NA), protested at the Kupang Police headquarters, Kupang Council, City Hall, NTT Council, governor's office and NTT Police headquarters rejecting against the presence of the Indonesia Hizbut Tahrir (HTI) Islamic group in the province.",0,,1651182397
IDN2444,"12 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 12 May 2015, thousands of people students held a peaceful protest in Central Jakarta city, Jakarta province, commemorating the demonstrations by students 17 years ago, which led to Indonesian reformation but killed several students.",0,"crowd size=thousands",1663790297
IDN2443,"11 May 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Rioters (Indonesia)",,5,55,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Bima,Woha,Woha,-8.5621,118.6681,1,Tempo,National,"On 11 May 2015, a riot broke out in Woha district, Bima regency, West Nusa Tenggara province between two groups from neighboring villages. A villager of Dadibou was killed by a Samili villager last month in a brawl which triggered the riot. Two people were shot in the riot.",0,"crowd size=no report",1649355998
IDN316,"11 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Journalists (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,2,"Jakarta Post",National,"On 11 May 2015, dozens of journalists in Papua from various printed and electronic media companies protested at Imbi Park in Jayapura, Papua, demanding Biak Numfor Regent Thomas Ondi be legally processed for allegedly assaulting Cenderawasih Pos journalist Fiktor Palembangan.",0,,1651182397
IDN2442,"10 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,"East Java",Sidoarjo,Porong,Porong,-7.5317,112.73,1,Tribunnews,National,"On 10 May 2015, hundreds of mud disaster's victims held a demonstration in Porong district, Sidoarjo regency, East Java province, demanding compensation from a mining company that caused the disaster. They blockaded a road.",0,"crowd size=hundreds",1649355998
IDN2441,"09 May 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)","Government of Indonesia (2014-)",3,"Civilians (Indonesia)","Journalists (Indonesia); Papuan Ethnic Group (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,"Biak Numfor",Biak,Biak,-1.1822,136.0835,1,HumanRightsPapua,Other,"On 9 May 2015, the regent of Biak Numfor hit a journalist at the SKB Rigge Residential Estate in Biak city, Biak Numfor regency, Papua province, in anger over the journalist's article on a fire at the local market since it didn't sufficiently appreciate the local governments efforts to help the victims.",0,,1610486400
IDN603,"07 May 2015",2015,2,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Amnesty International",Other,"Reported on 7 May 2015, police arrested 30 KNPB activists on their way to the Papua Parliament's office to stage a demonstration in Jayapura city, West Papua province. They were demonstrating around the 52nd anniversary of the handover of Papua to the Indonesian government by the United Nations Temporary Executive Authority. According to police, they arrested them as the groups did not have permission to undertake the protests.",0,"crowd size=30",1618531857
IDN2440,"07 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Labor Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"Riau Islands","Anambas Islands",Palmatak,Palmatak,3.3048,106.2627,1,JPNN,National,"On 7 May 2015, dozens of labourers from an oil and gas company held a demonstration in Palmatak district, Anambas Regency, Riau Islands province, regarding the termination of 17 employees. They blockaded a road. The police arrested three rioters, triggering the rioter throwing rocks and wood at the police. Dozens of rioters were injured.",0,"crowd size=dozens",1649355998
IDN2438,"06 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Cianjur,Haurwangi,Haurwangi,-6.8262,107.3069,1,Tribunnews,National,"On 6 May 2015, a group of labourers held a peaceful protest in Haurwangi district, Cianjur regency, West Java province, demanding their employer rehire their coworkers who recently fired.",0,"crowd size=no report",1649355998
IDN2439,"06 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Sidoarjo,Sidoarjo,Sidoarjo,-7.4478,112.7183,1,Tribunnews,National,"On 6 May 2015, hundreds of people held a peaceful protest in Sidoarjo district, Sidoarjo regency, East Java province, opposing the presence of a farm emitting bad smells in their village.",0,"crowd size=hundreds",1649355998
IDN2436,"05 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Kebumen,Mirit,Mirit,-7.8019,109.7841,1,Tempo,National,"On 5 May 2015, a group of protesters held a peaceful protest in Mirit district, Kebumen Regency, Central Java province. They protested the Indonesian military that installed a fence on a plot of land in their district, accusing the military of illegally claiming the plot of land.",0,"crowd size=no report",1649355998
IDN2437,"05 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Kalimantan",Samarinda,"Samarinda Ulu",Samarinda,-0.4999,117.1377,1,Tribunnews,National,"On 5 May 2015, a group of football supporters held a peaceful protest in Samarinda city, East Kalimantan province, opposing the cancellation of a football competition due to conflict between the ministry of sports and national football association.",0,"crowd size=no report",1649355998
IDN2435,"04 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Nusa Tenggara",Kupang,Sulamu,Sulamu,-9.9951,123.6465,1,Kompas,National,"On 4 May 2015, dozens of protesters held a peaceful protest in Sulamu district, Kupang regency, East Nusa Tenggara province, suspecting corruption in the allocation of government allowance for low-income families in their district.",0,"crowd size=dozens",1649355998
IDN315,"04 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Mataram,Mataram,Mataram,-8.5833,116.1167,1,"Jakarta Post",National,"On 4 May 2015, dozens of students, grouped under the Mataram Student Alliance (AMMM), staged a rally in front of the West Nusa Tenggara Legislative building in Mataram, demanding an end to what they claimed were illegal fees by a number of universities in the province.",0,,1651182397
IDN601,"01 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,16,,360,"Southeast Asia",Indonesia,"West Papua",Kaimana,Kaimana,Kaimana,-3.6635,133.7649,1,"Amnesty International",Other,"On 1 May 2015, police and military used excessive force to disperse a peaceful demonstration in Kaiman city, West Papua province, and arrested two KNPB activists. They were demonstrating around the 52nd anniversary of the handover of Papua to the Indonesian government by the United Nations Temporary Executive Authority.",0,"crowd size=no report",1572403696
IDN602,"01 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,"Police Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-) Mobile Brigade Corps",1,16,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Papuans Behind Bars; Amnesty International",Other,"On 1 May 2015, the police arrested 200 KNPB demonstrators who were on their way to demonstrate near the office of the Manokwari Papua Customary Council in Manokwari city, West Papua province, around the 52nd anniversary of the handover of Papua to the Indonesian government by the United Nations Temporary Executive Authority. They were forcibly dispersed and beaten during arrests by police and Brimob officers. The majority of those detained were students.",0,"crowd size=200",1618531857
IDN2429,"01 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Fakfak,Fakfak,Fakfak,-2.9248,132.2981,1,"Free West Papua Campaign",Other,"On 1 May 2015, a KNPB demonstration was held in commemoration of 1 May 1963 in Fakfak city, West Papua province, when police arbitrarily arrested demonstrators.",0,"crowd size=no report",1576600005
