event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2822,"27 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Central Bogor",Bogor,-6.5944,106.7891,1,Kompas,National,"On 27 April 2016, hundreds of public transportation drivers held a peaceful protest in Bogor city, West Java province, opposing the implementation of a one-way route in Bogor. They worried it would affect the demand for public transport and decrease their daily income.",0,"crowd size=hundreds",1649355996
IDN156,"27 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,2,"Jakarta Post",National,"On 27 April 2016, in Jakarta (Jakarta), members of the Joint Movement against the Tobacco Industry (Gebrak) staged a protest at the World Tobacco Process and Machinery (WTPM) expo.",0,,1651182389
IDN2820,"26 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Kediri,"Kediri City",Kediri,-7.8166,112.0166,1,Tribunnews,National,"On 26 April 2016, hundreds of people held a peaceful protest in Kediri city, East Java, demanding the government re-open a bridge located near their residential area. The bridge's closure caused an economic slowdown for the residents.",0,"crowd size=hundreds",1649355996
IDN2818,"25 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Kompas,National,"On 25 April 2016, a group of Muslim students held a peaceful protest in Makassar city, South Sulawesi province, demanding an investigation of violence against students by military forces during a riot in Makassar on April 25, 1996.",0,"crowd size=no report",1649355996
IDN2819,"25 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Gowa,"Somba Opu","Somba Opu",-5.2022,119.4496,2,Tribunnews,National,"On 25 April 2016, a group of people held a peaceful protest in Gowa regency, South Sulawesi province, coded as Somba Opu district, regarding the poor implementation of the public healthcare system.",0,"crowd size=no report",1649355996
IDN155,"24 April 2016",2016,2,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Tolikara Communal Group (Indonesia)",5,"Rioters (Indonesia)","Tolikara Communal Group (Indonesia)",5,55,,360,"Southeast Asia",Indonesia,Papua,Tolikara,Karubaga,Karubaga,-3.6838,138.4791,2,"Jakarta Post",National,"Assumed April 24, in Tolikara regency (Papua), two residents were killed in a clash over the distribution of village funds.",2,,1656459958
IDN2817,"24 April 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 24 April 2016, several members of the district police and municipal police unit severely maltreated a Papuan man at Balim Cottage housing compound, Wamena town (Jayawijaya regency, Papua province). The officers dragged him out of a house while punching him. He died a day later from his injuries.",1,,1657632894
IDN153,"23 April 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Prisoners (Indonesia); Civilians (Indonesia); Journalists (Indonesia)",5,"Police Forces of Indonesia (2014-) Prison Guards","Police Forces of Indonesia (2014-)",1,15,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,"Tempo; US State Department",Other-National,"On 23 April 2016, in Bandung City (West Java), riots broke out at Banceuy prison. Police intervened to help stop the riots, and there were injuries. Members of the police force also intimidated a photojournalist covering the unrest and asked him to delete the photos he'd taken.",0,"crowd size=no report",1651182390
IDN154,"23 April 2016",2016,1,"Political violence",Battles,"Armed clash","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-)",,1,12,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,2,"Jakarta Post",National,"On 23 April 2016, in Poso (Central Sulawesi), a MIT militant was shot dead by counterterrorism police units.",1,,1651182390
IDN2816,"21 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java","West Bandung",Sindangkerta,Garut,-7.0123,107.4208,1,Tribunnews,National,"On 21 April 2016, hundreds of market sellers held a peaceful protest in Garut city, West Java province, opposing the opening of a new market in Garut. They accused the new market's developer of violating a number of laws.",0,"crowd size=hundreds",1649355996
IDN2815,"19 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 19 April 2016, many hardline groups staged demonstrations at the two-day symposium on the 1965-66 anti-Communist purges hosted by Komnas HAM and the Presidential Advisory Board in Jakarta city.",0,"crowd size=no report",1618442063
IDN2814,"19 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 19 April 2016, a number of state-owned train company employees held a peaceful protest in Bandung city, West Java province, opposing the sudden termination of the company's contract employees.",0,"crowd size=no report",1649355996
IDN2813,"18 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 18 April 2016, many hardline groups staged demonstrations at the two-day symposium on the 1965-66 anti-Communist purges hosted by Komnas HAM and the Presidential Advisory Board in Jakarta city.",0,"crowd size=no report",1618442063
IDN2812,"18 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 18 April 2016, dozens of students from HMI: Muslim Students Association held a protest in front of a government building in Bandung city, West Java province, opposing the procurement of new luxury cars for West Java's government officials. They tried to enter the building. The police intervened.",0,"crowd size=dozens",1649355996
IDN2811,"16 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 16 April 2016, around 60 hawkers held a peaceful protest in front of Bandung's city hall in Bandung city, West Java province, opposing the relocation plan by local government. They had slept in front of city hall after their protest the previous day.",0,"crowd size=around 60",1649355996
IDN2810,"15 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 15 April 2016, around 60 hawkers held a peaceful protest in front of Bandung's city hall in Bandung city, West Java province, opposing the relocation plan by the local government. They slept in front of city hall until the next day.",0,"crowd size=around 60",1649355996
IDN2799,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Free West Papua Campaign",Other,"On 13 April 2016, a 5,000 strong KNPB demonstration for ULMWP membership status at MSG in Jayapura city, Papua province, was disrupted by the police and included the arbitrary arrest of 11 demonstrators. It was also reported that police attacked a taxi carrying people to the demonstration.",0,"crowd size=5,000",1618531622
IDN2796,"13 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,"Free West Papua Campaign",Other,"On 13 April 2016, thousands of KNPB members demonstrated for ULMWP membership status at MSG in Yahukimo regency, Papua province.",0,"crowd size=thousands",1576600005
IDN2801,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Kaimana,Kaimana,Kaimana,-3.6635,133.7649,1,"Free West Papua Campaign",Other,"On 13 April 2016, thousands of KNPB members demonstrated for ULMWP membership status at MSG in Kaimana city, Papua province, and were disrupted by the police, which included the arbitrary arrest of 13 demonstrators.",0,"crowd size=thousands",1576600005
IDN2797,"13 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Papua",Fakfak,Fakfak,Fakfak,-2.9248,132.2981,1,"Free West Papua Campaign",Other,"On 13 April 2016, thousands of KNPB members demonstrated for ULMWP membership status at MSG in Fakfak city, West Papua province.",0,"crowd size=thousands",1576600005
IDN2802,"13 April 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Free West Papua Campaign",Other,"On 13 April 2016, thousands of KNPB members demonstrated for ULMWP membership status at MSG in Manokwari city, West Papua province.",0,"crowd size=thousands",1618531623
IDN2806,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Sorong,"Sorong Manoi",Sorong,-0.8795,131.261,1,HumanRightsPapua,Other,"On 13 April 2016, a KNPB demonstration for ULMWP membership status at MSG in Sorong city, West Papua province, was disrupted by the police and included the arbitrary arrest of 3 demonstrators.",0,"crowd size=no report",1618531624
IDN2798,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Fakfak,Fakfak,Fakfak,-2.9248,132.2981,1,"Radio New Zealand; US State Department; HumanRightsPapua",Other-International,"On 13 April 2016, police dispersed KNPB rallies in support of the ULMWP bid for full membership in the Melanesian Spearhead Group across Papua and West Papua, arresting in total 44 activists. There was a demonstration in Fakfak city, West Papua province.",0,"crowd size=no report",1595284381
IDN2800,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"US State Department; HumanRightsPapua; Radio New Zealand",Other-International,"On 13 April 2016, police dispersed KNPB rallies in support of the ULMWP bid for full membership in the Melanesian Spearhead Group across Papua and West Papua, arresting in total 44 activists. There was a demonstration in Jayapura city, Papua province, with eleven demonstrators arrested and later released.",0,"crowd size=no report",1618531623
IDN2803,"13 April 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"HumanRightsPapua; Radio New Zealand; US State Department",Other-International,"On 13 April 2016, police dispersed KNPB rallies in support of the ULMWP bid for full membership in the Melanesian Spearhead Group across Papua and West Papua, arresting in total 44 activists. A protest was held in Manokwari city, West Papua province.",0,"crowd size=no report",1618531624
